2023,31023750030101,to_ga_001,169
2023,31023750030202,to_ga_001,160
2023,31023750030203,to_ga_001,149
2023,31023680011203,to_ga_001,215
2023,31023530040211,to_ga_001,138
2023,31023550010108,to_ga_001,313
2023,31023550010105,to_ga_001,380
2023,31023550010104,to_ga_001,265
2023,31023590040103,to_ga_001,208
2023,31023590040102,to_ga_001,179
2023,31023600020109,to_ga_001,153
2023,31023600020124,to_ga_001,178
2023,31023600020114,to_ga_001,249
2023,31023600020104,to_ga_001,136
2023,31023600020101,to_ga_001,141
2023,31023610010204,to_ga_001,150
2023,31023610010203,to_ga_001,153
2023,31023610010201,to_ga_001,156
2023,31023610010206,to_ga_001,145
2023,31023770060102,to_ga_001,218
2023,31023610020201,to_ga_001,171
2023,31023640020104,to_ga_001,128
2023,31023640020101,to_ga_001,155
2023,31023640050102,to_ga_001,192
2023,31023770060101,to_ga_001,172
2023,31023770060103,to_ga_001,205
2023,31023710010103,to_ga_001,162
2023,31023510050302,to_ga_001,200
2023,31023510050303,to_ga_001,164
2023,31023510050301,to_ga_001,147
2023,31023510050402,to_ga_001,132
2023,31023510050403,to_ga_001,164
2023,31023580040106,to_ga_001,161
2023,31023580040107,to_ga_001,175
2023,31023580050101,to_ga_001,195
2023,31023580040109,to_ga_001,175
2023,31023580040101,to_ga_001,226
2023,31023580040110,to_ga_001,149
2023,31023580040111,to_ga_001,325
2023,31023580040112,to_ga_001,226
2023,31023580040203,to_ga_001,138
2023,31023580040204,to_ga_001,154
2023,31023580040205,to_ga_001,158
2023,31023580040206,to_ga_001,177
2023,31023580040207,to_ga_001,145
2023,31023580040208,to_ga_001,156
2023,31023580040209,to_ga_001,180
2023,31023580040210,to_ga_001,139
2023,31023580050002,to_ga_001,0
2023,31023580050001,to_ga_001,20
2023,31023580050103,to_ga_001,141
2023,31023580050102,to_ga_001,192
2023,31023580050105,to_ga_001,128
2023,31023580050107,to_ga_001,196
2023,31023580050106,to_ga_001,205
2023,31023580050109,to_ga_001,160
2023,31023580050111,to_ga_001,140
2023,31023580050110,to_ga_001,177
2023,31023580050108,to_ga_001,180
2023,31023580050210,to_ga_001,175
2023,31023580050201,to_ga_001,173
2023,31023580050203,to_ga_001,168
2023,31023580050202,to_ga_001,178
2023,31023580050205,to_ga_001,189
2023,31023580050204,to_ga_001,183
2023,31023580050207,to_ga_001,177
2023,31023580050206,to_ga_001,115
2023,31023580050209,to_ga_001,150
2023,31023580050208,to_ga_001,172
2023,31023590010003,to_ga_001,239
2023,31023590010005,to_ga_001,224
2023,31023590010001,to_ga_001,246
2023,31023590010002,to_ga_001,246
2023,31023590010004,to_ga_001,234
2023,31023590020101,to_ga_001,197
2023,31023590020103,to_ga_001,176
2023,31023590020102,to_ga_001,172
2023,31023590020206,to_ga_001,142
2023,31023590020201,to_ga_001,130
2023,31023590020203,to_ga_001,166
2023,31023590020204,to_ga_001,160
2023,31023590020202,to_ga_001,184
2023,31023590030001,to_ga_001,81
2023,31023590030101,to_ga_001,168
2023,31023590030104,to_ga_001,165
2023,31023590030102,to_ga_001,140
2023,31023590030105,to_ga_001,174
2023,31023590030103,to_ga_001,166
2023,31023590030106,to_ga_001,158
2023,31023590040001,to_ga_001,41
2023,31023590040101,to_ga_001,224
2023,31023590040301,to_ga_001,120
2023,31023590040404,to_ga_001,180
2023,31023590040403,to_ga_001,167
2023,31023590040402,to_ga_001,192
2023,31023590040401,to_ga_001,262
2023,31023590050001,to_ga_001,233
2023,31023590050002,to_ga_001,144
2023,31023600010008,to_ga_001,106
2023,31023600010003,to_ga_001,208
2023,31023610020304,to_ga_001,159
2023,31023610020305,to_ga_001,207
2023,31023600010009,to_ga_001,171
2023,31023600010001,to_ga_001,159
2023,31023600010002,to_ga_001,284
2023,31023600020103,to_ga_001,220
2023,31023600020120,to_ga_001,176
2023,31023600020127,to_ga_001,140
2023,31023600020117,to_ga_001,156
2023,31023600020107,to_ga_001,173
2023,31023600020119,to_ga_001,143
2023,31023600010004,to_ga_001,139
2023,31023600010005,to_ga_001,330
2023,31023600010006,to_ga_001,156
2023,31023600010007,to_ga_001,348
2023,31023600020001,to_ga_001,52
2023,31023600020126,to_ga_001,230
2023,31023600020116,to_ga_001,197
2023,31023560010105,to_ga_001,202
2023,31023590020104,to_ga_001,187
2023,31023610010207,to_ga_001,164
2023,31023610020202,to_ga_001,215
2023,31023720020109,to_ga_002,2.9
2023,31023530040209,to_ga_002,3.1
2023,31023530040211,to_ga_002,2.9
2023,31023550010108,to_ga_002,1.6
2023,31023550010105,to_ga_002,1.4
2023,31023550010104,to_ga_002,1.6
2023,31023550020205,to_ga_002,2.9
2023,31023600020101,to_ga_002,3.2
2023,31023600020209,to_ga_002,3.1
2023,31023610010202,to_ga_002,3.0
2023,31023610010201,to_ga_002,3.1
2023,31023770030601,to_ga_002,2.9
2023,31023770050302,to_ga_002,2.9
2023,31023780010102,to_ga_002,2.9
2023,31023620020002,to_ga_002,0
2023,31023710010303,to_ga_002,3.0
2023,31023710010301,to_ga_002,2.2
2023,31023510050302,to_ga_002,3.0
2023,31023510050304,to_ga_002,3.1
2023,31023510050104,to_ga_002,3.1
2023,31023510050401,to_ga_002,3.1
2023,31023510050404,to_ga_002,3.2
2023,31023520010004,to_ga_002,0
2023,31023510050102,to_ga_002,3.1
2023,31023510010001,to_ga_002,1.8
2023,31023510010002,to_ga_002,1.7
2023,31023510040004,to_ga_002,1.6
2023,31023520010003,to_ga_002,0
2023,31023520010005,to_ga_002,0
2023,31023510020001,to_ga_002,2.6
2023,31023510050103,to_ga_002,3.1
2023,31023510030001,to_ga_002,2.8
2023,31023510040005,to_ga_002,1.7
2023,31023510040014,to_ga_002,1.8
2023,31023510040601,to_ga_002,2.5
